metodo,sample_idx,pointing_game,sparseness,pg@3
Guided Backprop,9674,1,0.8366873720871186,1
Guided Backprop,6912,1,0.791278693808156,1
Guided Backprop,520,1,0.7989057512346582,1
Guided Backprop,488,1,0.8102136520688454,1
Guided Backprop,1535,1,0.781083701183763,1
Guided Backprop,3582,1,0.8700867835314465,1
Guided Backprop,3811,1,0.7586560983602111,1
Guided Backprop,8279,1,0.7774102269741876,1
Guided Backprop,9863,1,0.8081578485888967,1
Guided Backprop,434,1,0.8004122738533521,1
Guided Backprop,9195,1,0.7578995901762662,1
Guided Backprop,3257,1,0.7334468811225432,1
Guided Backprop,8928,1,0.748900071852322,1
Guided Backprop,6873,1,0.7828631520600717,1
Guided Backprop,3611,1,0.7092615039574863,1
Guided Backprop,7359,1,0.7628437671141697,1
Guided Backprop,9654,1,0.7618567775023342,1
Guided Backprop,4557,1,0.7764147725714616,1
Guided Backprop,106,1,0.7247772560573753,1
Guided Backprop,2615,1,0.7796106153961406,1
Guided Backprop,6924,1,0.8042746434787926,1
Guided Backprop,5574,1,0.7007312702615027,1
Guided Backprop,4552,1,0.7062439293744387,1
Guided Backprop,2547,1,0.7558717417055563,1
Guided Backprop,3527,1,0.7617953488875644,1
Guided Backprop,5514,1,0.860451215717567,1
Guided Backprop,1674,1,0.8525251169274872,1
Guided Backprop,1519,1,0.7840118260955484,1
Guided Backprop,6224,1,0.8526230370871517,1
Guided Backprop,1584,1,0.7979595809617124,1
Guided Backprop,5881,1,0.7600224162308338,1
Guided Backprop,5635,1,0.7336667847095675,1
Guided Backprop,9891,1,0.7753274339739487,1
Guided Backprop,4333,1,0.7784565487780986,1
Guided Backprop,711,1,0.7246918667900806,1
Guided Backprop,7527,1,0.8341254797487483,1
Guided Backprop,8785,1,0.749599664514593,1
Guided Backprop,2045,1,0.7394251779734091,1
Guided Backprop,6201,1,0.7672824883222564,1
Guided Backprop,1291,1,0.737297632669198,1
Guided Backprop,9044,1,0.746989573705757,1
Guided Backprop,4803,1,0.7787347060876924,1
Guided Backprop,5925,1,0.7755518232194851,1
Guided Backprop,9459,1,0.7634017761769978,1
Guided Backprop,3150,1,0.7640621463620745,1
Guided Backprop,1139,1,0.8381169590474487,1
Guided Backprop,750,1,0.8013373486665503,1
Guided Backprop,3733,1,0.8497762265016262,1
Guided Backprop,4741,1,0.77949233065876,1
Guided Backprop,1307,1,0.7943649985071326,1
Guided Backprop,3814,1,0.7655454647009412,1
Guided Backprop,1654,1,0.7445010502501057,1
Guided Backprop,6227,1,0.7372362747519481,1
Guided Backprop,4554,1,0.7460206842856847,1
Guided Backprop,7428,1,0.7576424586064421,1
Guided Backprop,5977,1,0.7588373655682852,1
Guided Backprop,2664,1,0.6960058598010084,1
Guided Backprop,6065,1,0.7051153473487026,1
Guided Backprop,5820,1,0.726592973767116,1
Guided Backprop,3432,1,0.7869041393828191,1
Guided Backprop,4374,1,0.7191919540546436,1
Guided Backprop,1169,1,0.7648064188212316,1
Guided Backprop,9980,1,0.666659060030927,1
Guided Backprop,2803,1,0.8304000767385826,1
Guided Backprop,8751,1,0.768378740939681,1
Guided Backprop,4010,1,0.8704041866892902,1
Guided Backprop,2677,1,0.7983050061197592,1
Guided Backprop,7573,1,0.7881787472748532,1
Guided Backprop,6216,1,0.735845180676616,1
Guided Backprop,4422,1,0.7774223712345303,1
Guided Backprop,9125,1,0.7108956416528887,1
Guided Backprop,3598,1,0.8225870263320445,1
Guided Backprop,5313,1,0.7570013172257322,1
Guided Backprop,916,1,0.7735487487040613,1
Guided Backprop,3752,1,0.7508446770622088,1
Guided Backprop,525,1,0.7789697800707651,1
Guided Backprop,5168,1,0.7441247450505073,1
Guided Backprop,6572,1,0.8316132129182463,1
Guided Backprop,4386,1,0.8431612789991922,1
Guided Backprop,1084,1,0.7626245504980875,1
Guided Backprop,3456,1,0.7262142889881469,1
Guided Backprop,9292,1,0.8121419729291512,1
Guided Backprop,5155,1,0.7722080533369378,1
Guided Backprop,3483,1,0.761561391702819,1
Guided Backprop,8179,1,0.752000637093386,1
Guided Backprop,6482,1,0.8347574743823181,1
Guided Backprop,7517,1,0.8257562149197013,1
Guided Backprop,2340,1,0.7356646992269473,1
Guided Backprop,4339,1,0.7941967758808282,1
Guided Backprop,2287,1,0.8573746753884952,1
Guided Backprop,4040,1,0.7929832107177011,1
Guided Backprop,9197,1,0.7646214699508644,1
Guided Backprop,8830,1,0.7346871092849541,1
Guided Backprop,4304,1,0.8736530300610903,1
Guided Backprop,9577,1,0.7126468767797349,1
Guided Backprop,7019,1,0.8444809818789707,1
Guided Backprop,9560,1,0.777397587038585,1
Guided Backprop,6543,1,0.7486541718101831,1
Guided Backprop,5930,1,0.7738386176370633,1
Guided Backprop,3593,1,0.8235625955476553,1
Guided Backprop,2266,1,0.774533485226345,1
Guided Backprop,8348,1,0.7561544109331326,1
Guided Backprop,8085,1,0.7548539496875586,1
Guided Backprop,1489,1,0.7153814125855678,1
Guided Backprop,771,1,0.7531622642847038,1
Guided Backprop,1796,1,0.7881859907581101,1
Guided Backprop,2504,1,0.8687104579044458,1
Guided Backprop,2621,1,0.7059774333419591,1
Guided Backprop,6916,1,0.7902556963486043,1
Guided Backprop,9771,1,0.7710786114970323,1
Guided Backprop,1040,1,0.8596863185864025,1
Guided Backprop,6304,1,0.7829173453404423,1
Guided Backprop,6252,1,0.7940453537397916,1
Guided Backprop,9763,1,0.7862092320666603,1
Guided Backprop,7668,1,0.7786077126754061,1
Guided Backprop,8669,1,0.7572750578112633,1
Guided Backprop,4119,1,0.7707642273354245,1
Guided Backprop,9064,1,0.734806204253575,1
Guided Backprop,188,1,0.7578526938305099,1
Guided Backprop,1876,1,0.8625222116084068,1
Guided Backprop,8797,1,0.7696310162093627,1
Guided Backprop,4371,1,0.7751500263937567,1
Guided Backprop,5573,1,0.7377075407224074,1
Guided Backprop,1827,1,0.7540940522336441,1
Guided Backprop,4808,1,0.7484481103735579,1
Guided Backprop,7123,1,0.8304126723512302,1
Guided Backprop,2591,1,0.8050251918630837,1
Guided Backprop,7433,1,0.778421076136411,1
Guided Backprop,53,1,0.7481285589448332,1
Guided Backprop,4315,1,0.747762334706904,1
Guided Backprop,8201,1,0.7381150154706055,1
Guided Backprop,2927,1,0.7297478434115605,1
Guided Backprop,8317,1,0.7575227451315703,1
Guided Backprop,1743,1,0.7937685960675893,1
Guided Backprop,4889,1,0.7302712170655059,1
Guided Backprop,9977,1,0.769525744312058,1
Guided Backprop,3258,1,0.7598169600542368,1
Guided Backprop,6126,1,0.755983215750333,1
Guided Backprop,2646,1,0.8057811006959303,1
Guided Backprop,8837,1,0.7767187383807064,1
Guided Backprop,8689,1,0.7472316111274684,1
Guided Backprop,9,1,0.7713322293256826,1
Guided Backprop,9813,1,0.7765162248169264,1
Guided Backprop,5310,1,0.7396101187889987,1
Guided Backprop,8005,1,0.8446431348104484,1
Guided Backprop,319,1,0.7211345610308226,1
Guided Backprop,1832,1,0.7627236772705333,1
Guided Backprop,5947,1,0.7290700108505255,1
Guided Backprop,5038,1,0.7420452865865863,1
Guided Backprop,3923,1,0.7972938741320978,1
Guided Backprop,949,1,0.8612381253962367,1
Guided Backprop,3946,1,0.7801680353228397,1
Guided Backprop,9295,1,0.861108310763611,1
Guided Backprop,1290,1,0.8036187557147609,1
Guided Backprop,1403,1,0.838874248501531,1
Guided Backprop,7962,1,0.7870845270168441,1
Guided Backprop,1133,1,0.7954403091397229,1
Guided Backprop,8727,1,0.7764877160777646,1
Guided Backprop,2060,1,0.7329696067648153,1
Guided Backprop,2103,1,0.7723242281157712,1
Guided Backprop,7787,1,0.7152588294797684,1
Guided Backprop,9007,1,0.6981692123234824,1
Guided Backprop,2705,1,0.7903348486033097,1
Guided Backprop,4342,1,0.7825810097993866,1
Guided Backprop,8645,1,0.7626052450802407,1
Guided Backprop,9938,1,0.7876940452729881,1
Guided Backprop,6932,1,0.7367647909696995,1
Guided Backprop,3470,1,0.7501652916526012,1
Guided Backprop,8835,1,0.7473625267870851,1
Guided Backprop,3295,1,0.6975144614080693,1
Guided Backprop,5107,1,0.7755415495455604,1
Guided Backprop,6537,1,0.771663932698911,1
Guided Backprop,6118,1,0.7067777746759245,1
Guided Backprop,7177,1,0.8120007886649112,1
Guided Backprop,8479,1,0.7738392014554949,1
Guided Backprop,7397,1,0.7333886205273712,1
Guided Backprop,1982,1,0.7675150155060828,1
Guided Backprop,4061,1,0.7930733931262541,1
Guided Backprop,3681,1,0.7115785612941197,1
Guided Backprop,1049,1,0.7329428611055167,1
Guided Backprop,5539,1,0.7569548442368919,1
Guided Backprop,344,1,0.7881335203948614,1
Guided Backprop,9638,1,0.7589141931348113,1
Guided Backprop,9075,1,0.6854400113983679,1
Guided Backprop,3770,1,0.7279952640257445,1
Guided Backprop,9641,1,0.8399756773546201,1
Guided Backprop,3608,1,0.7450379023873686,1
Guided Backprop,117,1,0.7753475970536532,1
Guided Backprop,1163,1,0.7753973701950942,1
Guided Backprop,964,1,0.8526873004965385,1
Guided Backprop,3750,1,0.7424821050019992,1
Grad-CAM,1824,0,0.932423538289878,1
Grad-CAM,409,1,0.9587298721079094,1
Grad-CAM,4506,0,0.8916693686440895,0
Grad-CAM,4012,0,0.9183970988339119,1
Grad-CAM,3657,1,0.9598175338147332,1
Grad-CAM,2286,1,0.9565682814853669,1
Grad-CAM,1679,1,0.9232258088077021,1
Grad-CAM,8935,0,0.9397435688916886,1
Grad-CAM,1424,1,0.9478712547984671,1
Grad-CAM,9674,1,0.9713039977000462,1
Grad-CAM,6912,0,0.8658431899919421,0
Grad-CAM,520,1,0.9532128888580791,1
Grad-CAM,488,0,0.9669308607566096,1
Grad-CAM,1535,1,0.864704872757375,1
Grad-CAM,3582,1,0.9556145567694365,1
Grad-CAM,3811,0,0.810253687438679,1
Grad-CAM,8279,1,0.85247507457559,1
Grad-CAM,9863,1,0.9408087689864841,1
Grad-CAM,434,0,0.9102783974643072,1
Grad-CAM,9195,0,0.0,0
Grad-CAM,3257,0,0.8916541766226371,1
Grad-CAM,8928,0,0.9192120954332259,1
Grad-CAM,6873,0,0.0,0
Grad-CAM,3611,1,0.9204650764347393,1
Grad-CAM,7359,0,0.932178760111205,1
Grad-CAM,9654,0,0.0,0
Grad-CAM,4557,1,0.982258768168152,1
Grad-CAM,106,1,0.9705876191227751,1
Grad-CAM,2615,1,0.9620342290904578,1
Grad-CAM,6924,0,0.962485980476155,1
Grad-CAM,5574,0,0.0,0
Grad-CAM,4552,1,0.7226190943835937,1
Grad-CAM,2547,0,0.0,0
Grad-CAM,3527,0,0.9313912527443562,0
Grad-CAM,5514,1,0.9755670099507816,1
Grad-CAM,1674,0,0.9472190016675819,1
Grad-CAM,1519,1,0.9554931191933151,1
Grad-CAM,6224,1,0.9454160631471,1
Grad-CAM,1584,1,0.8714993386902323,1
Grad-CAM,5881,1,0.9507198620540791,1
Grad-CAM,5635,1,0.9515447303662072,1
Grad-CAM,9891,1,0.7957374706488085,1
Grad-CAM,4333,1,0.8712152545921066,1
Grad-CAM,711,0,0.9603781429543987,1
Grad-CAM,7527,1,0.9433754723965946,1
Grad-CAM,8785,0,0.9872448977541188,0
Grad-CAM,2045,1,0.927130945176937,1
Grad-CAM,6201,1,0.8831308709007331,1
Grad-CAM,1291,1,0.8677265199876214,1
Grad-CAM,9044,0,0.0,0
Grad-CAM,4803,0,0.9201355326465765,1
Grad-CAM,5925,0,0.0,0
Grad-CAM,9459,1,0.9139207781328196,1
Grad-CAM,3150,0,0.0,0
Grad-CAM,1139,1,0.9302125528381386,1
Grad-CAM,750,1,0.9072922728651922,1
Grad-CAM,3733,1,0.934238675210691,1
Grad-CAM,4741,1,0.8926899921297102,1
Grad-CAM,1307,1,0.9432116967958568,1
Grad-CAM,3814,1,0.9765556503654247,1
Grad-CAM,1654,1,0.925326564295627,1
Grad-CAM,6227,0,0.8611884882052805,0
Grad-CAM,4554,1,0.8787061037734842,1
Grad-CAM,7428,0,0.93389386374735,1
Grad-CAM,5977,1,0.9272094589160265,1
Grad-CAM,2664,0,0.9205777105381256,1
Grad-CAM,6065,1,0.7424733229061049,1
Grad-CAM,5820,1,0.9872448977541188,1
Grad-CAM,3432,1,0.9019318350266115,1
Grad-CAM,4374,0,0.9324475779679458,0
Grad-CAM,1169,1,0.9024937205977623,1
Grad-CAM,9980,0,0.9306488934261068,0
Grad-CAM,2803,0,0.0,0
Grad-CAM,8751,0,0.8978200140474901,1
Grad-CAM,4010,1,0.9651941161558806,1
Grad-CAM,2677,1,0.9601443354718202,1
Grad-CAM,7573,0,0.0,0
Grad-CAM,6216,0,0.9734907688062564,1
Grad-CAM,4422,0,0.9405205326830939,1
Grad-CAM,9125,1,0.9872448980107076,1
Grad-CAM,3598,1,0.9870086823875497,1
Grad-CAM,5313,1,0.9601287811048065,1
Grad-CAM,916,0,0.9626601280083324,1
Grad-CAM,3752,1,0.9234251020314883,1
Grad-CAM,525,1,0.9286803356542386,1
Grad-CAM,5168,1,0.9676547933701658,1
Grad-CAM,6572,0,0.960427651452749,0
Grad-CAM,4386,1,0.946376331460927,1
Grad-CAM,1084,1,0.9483128474079769,1
Grad-CAM,3456,0,0.897340270831732,0
Grad-CAM,9292,1,0.9136439257845972,1
Grad-CAM,5155,1,0.9733155941422036,1
Grad-CAM,3483,0,0.0,0
Grad-CAM,8179,1,0.9339954888402529,1
Grad-CAM,6482,1,0.9315669787709218,1
Grad-CAM,7517,1,0.9407474239707445,1
Grad-CAM,2340,1,0.9573431963454222,1
Grad-CAM,4339,0,0.9872448977541188,0
Grad-CAM,2287,0,0.9655029559342141,1
Grad-CAM,4040,1,0.9137094765971885,1
Grad-CAM,9197,1,0.9681544093256957,1
Grad-CAM,8830,0,0.0,0
Grad-CAM,4304,0,0.9499400932251407,1
Grad-CAM,9577,0,0.8497439618578551,1
Grad-CAM,7019,1,0.931267887690814,1
Grad-CAM,9560,0,0.0,0
Grad-CAM,6543,0,0.9562844466392855,1
Grad-CAM,5930,1,0.8788083766309607,1
Grad-CAM,3593,1,0.9560702362154812,1
Grad-CAM,2266,0,0.0,0
Grad-CAM,8348,0,0.9677747838878068,0
Grad-CAM,8085,1,0.8781664279672301,1
Grad-CAM,1489,1,0.8500932167208872,1
Grad-CAM,771,0,0.0,0
Grad-CAM,1796,1,0.9321930722767462,1
Grad-CAM,2504,1,0.9685035905747708,1
Grad-CAM,2621,0,0.9518423148284458,1
Grad-CAM,6916,1,0.9247254214388578,1
Grad-CAM,9771,0,0.0,0
Grad-CAM,1040,0,0.9502680184399492,1
Grad-CAM,6304,1,0.9207467826074107,1
Grad-CAM,6252,1,0.9485958243045727,1
Grad-CAM,9763,1,0.9336752031668225,1
Grad-CAM,7668,1,0.8865994771009096,1
Grad-CAM,8669,1,0.9484443255016997,1
Grad-CAM,4119,0,0.0,0
Grad-CAM,9064,1,0.944835753419178,1
Grad-CAM,188,1,0.9247864996797497,1
Grad-CAM,1876,1,0.9362479715859293,1
Grad-CAM,8797,1,0.9671072011806323,1
Grad-CAM,4371,1,0.9477674579856568,1
Grad-CAM,5573,1,0.837471306660386,1
Grad-CAM,1827,1,0.8642629952682037,1
Grad-CAM,4808,1,0.8109195555511377,1
Grad-CAM,7123,1,0.9323893711492177,1
Grad-CAM,2591,0,0.0,0
Grad-CAM,7433,1,0.9779479919065812,1
Grad-CAM,53,0,0.0,0
Grad-CAM,4315,0,0.9506074966769169,1
Grad-CAM,8201,0,0.972063003521713,0
Grad-CAM,2927,1,0.8624187685524674,1
Grad-CAM,8317,1,0.9511745656505519,1
Grad-CAM,1743,0,0.9264382122871406,1
Grad-CAM,4889,0,0.0,0
Grad-CAM,9977,1,0.9548020810319255,1
Grad-CAM,3258,0,0.946618359712539,0
Grad-CAM,6126,1,0.8271529878649837,1
Grad-CAM,2646,0,0.9872448977541188,1
Grad-CAM,8837,0,0.0,0
Grad-CAM,8689,0,0.9654285626571297,1
Grad-CAM,9,1,0.8837387509641508,1
Grad-CAM,9813,0,0.9640942905357768,1
Grad-CAM,5310,1,0.972911758750443,1
Grad-CAM,8005,1,0.9295722036003786,1
Grad-CAM,319,0,0.963109474065676,0
Grad-CAM,1832,0,0.968343916215104,0
Grad-CAM,5947,0,0.8744645395569526,0
Grad-CAM,5038,0,0.9381236477880894,1
Grad-CAM,3923,1,0.948779677300982,1
Grad-CAM,949,1,0.9555585571783747,1
Grad-CAM,3946,0,0.8977620631258592,1
Grad-CAM,9295,1,0.9489448561191329,1
Grad-CAM,1290,1,0.8675622312678632,1
Grad-CAM,1403,1,0.9408537546307272,1
Grad-CAM,7962,1,0.911552335669755,1
Grad-CAM,1133,0,0.0,0
Grad-CAM,8727,0,0.0,0
Grad-CAM,2060,1,0.8825431084791822,1
Grad-CAM,2103,0,0.9804287173182722,1
Grad-CAM,7787,1,0.9872448980107076,1
Grad-CAM,9007,1,0.9698501357470943,1
Grad-CAM,2705,1,0.9220597191535997,1
Grad-CAM,4342,0,0.9451077367384348,1
Grad-CAM,8645,0,0.9833879802351899,1
Grad-CAM,9938,1,0.9461310190668077,1
Grad-CAM,6932,0,0.9233816654251714,0
Grad-CAM,3470,0,0.9872448977541188,0
Grad-CAM,8835,0,0.0,0
Grad-CAM,3295,0,0.0,0
Grad-CAM,5107,0,0.0,0
Grad-CAM,6537,0,0.9525012164989592,1
Grad-CAM,6118,0,0.9816727516946775,1
Grad-CAM,7177,0,0.9492046347541983,1
Grad-CAM,8479,1,0.9107836965785494,1
Grad-CAM,7397,0,0.9535484130472529,1
Grad-CAM,1982,1,0.9801616827167117,1
Grad-CAM,4061,1,0.9752061647219676,1
Grad-CAM,3681,0,0.8520904109289962,0
Grad-CAM,1049,0,0.9766605790113725,1
Grad-CAM,5539,1,0.8978250500639018,1
Grad-CAM,344,1,0.9403922770093276,1
Grad-CAM,9638,0,0.9557000595496894,0
Grad-CAM,9075,0,0.9224910339640298,1
Grad-CAM,3770,1,0.9741542433196906,1
Grad-CAM,9641,1,0.9701474146239801,1
Grad-CAM,3608,1,0.9343692961848911,1
Grad-CAM,117,0,0.9471920267125538,1
Grad-CAM,1163,1,0.9872448977541188,1
Grad-CAM,964,1,0.9471150225709384,1
Grad-CAM,3750,0,0.9450464133782452,0
